open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr_14,volume_ma_20,roc_12,close_ma_5,close_std_5
2025-04-04 00:00:00,12.89,12.941,11.942,12.695,466281.15,2025-04-04 03:59:59.999,5958125.41735,6868,215077.82,2753233.72172,0,31.719367588932812,-0.21646307218378702,-0.1576248093050243,-0.05883826287876273,14.698622449844283,13.4994,12.300177550155716,1.5336428571428573,1189146.597,-7.618978314655804,12.7418,0.1674192342593765
2025-04-04 04:00:00,12.702,13.095,12.263,13.064,377118.65,2025-04-04 07:59:59.999,4844098.96145,6160,201705.10,2591050.04249,0,38.63052114980135,-0.19600519116004378,-0.1653723440715483,-0.03063284708849548,14.635468767281294,13.45025,12.265031232718707,1.5127142857142861,1111833.8560000001,-2.449223416965348,12.7664,0.20810045651078257
2025-04-04 08:00:00,13.064,13.189,12.041,12.408,889894.55,2025-04-04 11:59:59.999,11428961.05580,12256,346510.91,4458121.13643,0,35.624999999999986,-0.22183304792669567,-0.17674842550770356,-0.04508462241899211,14.606297080532185,13.3686,12.130902919467816,1.4537857142857147,1057054.758,-8.00029658189368,12.7382,0.25021730555658206
2025-04-04 12:00:00,12.52,13.3,12.306,12.734,1120163.95,2025-04-04 15:59:59.999,14157485.88752,15443,578659.61,7314021.92359,0,42.87261698440209,-0.2170861289413235,-0.18486387133111506,-0.032222257610208443,14.530834758534322,13.30365,12.076465241465677,1.4040714285714289,985164.557,-9.295533869933754,12.758,0.24384523780462908
2025-04-04 16:00:00,12.735,13.942,12.672,12.919,610748.39,2025-04-04 19:59:59.999,7856881.85251,8420,320001.60,4116146.70396,0,43.965150871228225,-0.19811880984873653,-0.18752743736962454,-0.010591372479111988,14.451951019430672,13.2523,12.052648980569328,1.4608571428571433,935072.686,-7.721428571428568,12.764,0.248204552738253
2025-04-04 20:00:00,12.919,14.181,12.264,12.94,110318.18,2025-04-04 23:59:59.999,1427648.29889,2132,53078.12,687515.42018,0,36.83832335329341,-0.17957998961121646,-0.18593192012421286,0.006351930512996401,14.28232139865198,13.184000000000001,12.085678601348022,1.4127857142857148,860089.7964999999,0.38011015437126283,12.812999999999999,0.25526065110000123
2025-04-05 00:00:00,12.941,13.68,12.808,12.849,83768.8,2025-04-05 03:59:59.999,1083575.99316,1914,41593.23,538408.69276,0,36.3851431275136,-0.16943362366894554,-0.1826222579931483,0.013188634324202753,14.12003434909137,13.1177,12.115365650908629,1.363071428571429,821210.7880000001,-2.570518653321204,12.77,0.21776248529073194
2025-04-05 04:00:00,12.85,13.853,12.369,12.869,69995.36,2025-04-05 07:59:59.999,898442.54055,1449,31228.81,401612.78383,0,49.649458253664754,-0.15813066922946284,-0.17771206812980117,0.01958139890033833,13.967824564450803,13.059299999999999,12.150775435549194,1.1955714285714287,794681.395,-0.6638363566190684,12.862200000000001,0.0805214257200969
2025-04-05 08:00:00,12.875,13.345,12.425,12.907,101827.95,2025-04-05 11:59:59.999,1319466.56683,2069,56261.03,729133.68218,0,45.11983327544284,-0.14475715714073267,-0.17110831241071509,0.026351155269982413,13.868924733499947,13.01755,12.166175266500053,1.2288571428571429,726134.3984999999,-0.2627308554207611,12.896799999999999,0.03715104305396267
2025-04-05 12:00:00,12.91,14.079,11.612,12.618,171309.81,2025-04-05 15:59:59.999,2178904.31429,2802,85037.79,1081936.00382,0,44.25894378194208,-0.1534722930058141,-0.16757564198703104,0.014103348981216929,13.828922263182124,12.97885,12.128777736817876,1.3544285714285718,707798.8355,0.5498446091322085,12.8366,0.12711923536584413
