open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,atr_14,volume_ma_20,roc_12,close_ma_5,close_std_5
2025-11-21 06:45:00,13.71,13.74,13.699,13.699,335256,2025-11-21 06:59:59.999,4599547.1490,1100,110168,1512209.5660,0,44.5807770961144,-0.016586192836710367,-0.016145348342905784,-0.0004408444938045833,13.884095224929668,13.741650000000002,13.599204775070335,0.0918571428571432,97420.95,-0.5011621150493959,13.682599999999999,0.02892749557081955
2025-11-21 07:00:00,13.699,13.74,13.686,13.686,3577,2025-11-21 07:14:59.999,49025.1410,718,19,261.0600,0,38.39479392624733,-0.016174776344001884,-0.016151288733558034,-2.3487610443850837e-05,13.86162062255687,13.73215,13.602679377443131,0.08957142857142893,97259.65,-0.17505470459519262,13.6858,0.028057084666796815
2025-11-21 07:15:00,13.686,13.686,13.548,13.548,1247651,2025-11-21 07:29:59.999,16998493.3410,1097,2860,38887.4860,0,30.83623693379785,-0.024920051668463117,-0.017918077923748506,-0.007001973744714611,13.841120779270089,13.7142,13.587279220729911,0.09314285714285742,159191.25,-1.2968089756666241,13.656200000000002,0.06643192003848414
2025-11-21 07:30:00,13.548,13.548,12.52,13.219,17124277,2025-11-21 07:44:59.999,221740010.4280,1409,12588689,161573379.3220,0,20.94674556213012,-0.05375858698287139,-0.025128743995292364,-0.028629842987579028,13.925922742912833,13.682400000000001,13.438877257087169,0.1570714285714288,1015089.35,-3.3628189195116662,13.572399999999998,0.20817852915226154
2025-11-21 07:45:00,13.219,13.222,13.125,13.168,35144,2025-11-21 07:59:59.999,462059.1500,693,3293,43539.9250,0,18.295454545454476,-0.07902840727023808,-0.03595982498411637,-0.043068582286121704,13.98816513310898,13.654500000000002,13.320834866891024,0.1590000000000002,1004173.9,-3.9463126413305156,13.464000000000002,0.2545613874883579
2025-11-21 08:00:00,13.161,13.313,13.081,13.304,5107966,2025-11-21 08:14:59.999,67639110.8420,1107,4529079,60052027.7480,0,30.650154798761633,-0.08829713135554229,-0.046466981172171754,-0.04183015018337054,13.993047469878121,13.630599999999998,13.268152530121874,0.16442857142857165,1246577.55,-3.1591206871451396,13.385,0.22269710370814635
2025-11-21 08:15:00,13.304,13.351,13.283,13.316,565914,2025-11-21 08:29:59.999,7547894.4220,787,563201,7511792.5670,0,29.33753943217677,-0.09363499290764032,-0.05592918126426971,-0.03770581164337061,13.992337330921679,13.608799999999999,13.225262669078319,0.1634285714285717,1271426.65,-3.036481467996795,13.310999999999998,0.14590750494746987
2025-11-21 08:30:00,13.316,13.351,13.255,13.256,4353,2025-11-21 08:44:59.999,57948.9370,608,1414,18874.4570,0,25.45824847250519,-0.10095272300133296,-0.06495571442969293,-0.035997008571640024,13.985838715783004,13.58195,13.178061284216998,0.1635714285714289,1271304.45,-3.000146348602372,13.252599999999997,0.06115390420893177
2025-11-21 08:45:00,13.255,13.351,13.225,13.338,120446,2025-11-21 08:59:59.999,1607902.6950,676,115384,1540483.7150,0,31.350330500472126,-0.09961854848160279,-0.07190171676257621,-0.02771683171902657,13.968397610155495,13.56045,13.152502389844503,0.17000000000000043,1277079.75,-2.4286759326993472,13.2764,0.06762248146877906
2025-11-21 09:00:00,13.351,13.385,13.338,13.339,356268,2025-11-21 09:14:59.999,4759948.3970,819,353344,4720884.6130,0,33.53474320241699,-0.09734699842585748,-0.07699866023323285,-0.020348338192624632,13.95492320566895,13.541900000000002,13.128876794331054,0.16678571428571473,1287215.95,-2.6066004672897147,13.310599999999999,0.033952908564592585
